helpfulVotes,id,lang,locationId,ownerResponse,placeInfo,publishedDate,publishedPlatform,rating,roomTip,subratings,text,title,travelDate,tripType,url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,966439869,en,1181608,"{'id': '966488066', 'text': 'Thank-you very much for your review which is greatly appreciated by our team. We are pleased that you found us to your liking and wish you many good choices in the future!\nBest regards\nThe Suite Lanka team', 'lang': 'en', 'publishedDate': '2024-08-24', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",8/23/2024,MOBILE,5,Stay for a minimum 2 nights to enjoy the place ,[],"Suite Lanka was a rare find! It's such a beautiful boutique hotel with spacious rooms and the beach right in front. The food was amazing aswell, we had the Sri Lankan menu and would highly recommend it. The staff and the service was excellent aswell. Nothing to fault really. ","Amazing value - great views, rooms and food!",2024-08,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r966439869-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,965954499,en,1181608,"{'id': '966292851', 'text': 'Many thanks for your informative Tripadvisor review. We fully agree with ou that our prices are unexpectedly low (joke)! Seriously, it was good to read that you enjoyed the mood of the hotel and that the enthusiasm of our staff, and the quality of the restaurant, made your stay extra special. Thanks for trusting Suite Lanka for some of your Sri Lanka holiday and we wish you many happy travels in the future.\nBest regards\nThe Suite Lanka team', 'lang': 'en', 'publishedDate': '2024-08-23', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",8/21/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","This place is amazing, but it would be nothing without the staff who really made our stay special. Nothing is too much trouble for them, they are both friendly, helpful and hard working, always on hand to help with any little thing, even if it is just local travel advice. The deputy manager Kumarasiri was especially friendly and made sure our every need was met.
The room was huge an easily accomodated the four of us, we had the pool suite which opened on both sides, to the pool and also the beachfront garden, where you can dine, use the sunbeds or just relax on a sofa and read, that's if you don't want to sit on your large balcony.
The beds were very comfortable and the 4-poster in the main room was huge. everything was provided in the bathroom, loads of towels, shampoo, conditioner, soap, shower gel.
The restaurant and dining were fabulous, breakfast has a range of options from traditional Sri Lankan breakfast with sambal and rice to continential or cooked, loads of fresh fruit and juice, and of course tea, it wouldn't be Sri Lanka without Ceylon tea. Evening meals were fabulous, we ate there most nights, very reasonable pricing for such tasty and feshly cooked food, i particularly enjoyed the black pork curry and my kids loved the fried noodles and fried rice.
Our kids loved the pool area, it's secluded and sheltered, right next to the rooms and the pool bar.
The hotel itself is secured at night and has a permanent security guard once the staff go home, the guard is a lovely fellow, constantly patrolling and keeping an eye out which is very reassurring. 
One day we had to leave to go to the temple at a very early hour of 5am, so the hotel prepared us packed breakfasts (which they didn't have to do) and the security guard made sure we had them ready for when we left.
I cannot reccomend this place more highly, out of the 5 places we stayed in Sri Lanka, from east to west coast, this was the highlight and the best accomodation experience, it way exceeeded my expectations, especially given the very cheap price, i would not have expected somewhere so good at such a low price per night for 4 people.",An amazing colonial-style boutique hotel with fabulous staff and facilities,2024-08,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r965954499-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,965785026,en,1181608,"{'id': '965819658', 'text': ""We are thrilled that we met your hopes for a rewarding relaxation after your mighty cycle ride around the island. Your comments about our restaurant are really appreciated and I'm sure that Kumarasiri will be uplifted that you found his service so thoughtful. All in all, your review has given us a lot to smile about - if you visit again get in touch with us and we'll do our best to sort out that Penthouse Suite for you!\nBest regards\nThe Suite Lanka team"", 'lang': 'en', 'publishedDate': '2024-08-20', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",8/20/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Recently back from wonderful 5 night stay at this lovely hotel after cycling around the island.

The hotel is immaculate which is a credit to all the staff who work to ensure our stay was perfect not just from cleaning the room daily but those cheerful staff who keep the grounds so clean everyday.

The breakfast options are perfect, I would highly recommend the homemade muesli, it was delicious.  We opted to try the evening meals, this was absolutely superb, the quality and taste of the food was incredible, and was beautifully presented that we decided to eat at the restaurant every evening throughout our stay.

A special shout out to Kumarisir (I think that’s how you spell it) he was so welcoming on our arrival, ensured everything was perfect,  and always remembered what we had to drink.

We would definitely return to Suite Lanka and hopefully have the opportunity to stay in the Penthouse Suite.",Wonderful Hotel and amazing food,2024-08,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r965785026-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,964382181,en,1181608,"{'id': '964744652', 'text': 'Your review has blown us away! Thank-you so much for those kind words. The staff will be really encouraged to read it, especially Siri. Those banana and chocolate pancakes are a recent addition and proving to be very popular!\nBest regards\nThe Suite Lanka team', 'lang': 'en', 'publishedDate': '2024-08-14', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",8/11/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Wow! What a wonderful time we had at this superb little hotel! From the moment we landed to the moment we left, we were made to feel so welcome and comfortable! It was almost as we were staying in a house with family members!!
When we arrived we were given a deliciously cold fruit drink and a wet cloth to refresh from Siri and his excellent team! Our room was beautiful, clean and huge with spectacular sea views!
Excellent shower and plenty of hot water!
The restaurant, sunloungers and the sea were just down the stairs, approx 20m away from us - it was just like paradise!
Breakfast was excellent - and in particular the banana and chocolate sauce pancakes - delicious!! Food was excellent - rice and curry, devilled chicken and the kebab - we hardly got through the vast menu during our 4 day stay! Our 5:30 cocktails made by Siri - a different one every day, was a lovely aperitif before dinner!
Excellent clean pool too!!
I would like to thank Siri in particular who looked after us so well! His English is excellent and he is so kind, intelligent and friendly- as were all the staff!
Thank you Suite Lanka - we will never forget you!! HIGHLY RECOMMENDED!!","Superb, fabulous, wonderful!",2024-08,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r964382181-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,963597348,en,1181608,"{'id': '964744867', 'text': 'Many thanks for taking the trouble to review Suite Lanka. We are pleased that you had such a happy and relaxing time with us and met up with some old friends. Thanks for coming to see us!\nBest regards\nThe Suite Lanka team', 'lang': 'en', 'publishedDate': '2024-08-14', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",8/7/2024,OTHER,5,Stay at least for 2 nights. ,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","I stayed at Suite Lanka with friends for a quick getaway from Colombo, and it exceeded our expectations. Despite being off-season, with many cafes and restaurants closed, the location was perfect. The beautiful beach was ideal for walks, and the area was pleasantly quiet.

We stayed on the top floor with a direct sea view. The room was massive, very comfortable beds, with writing table and sofa and it was like having our own apartment, complete with a big bathroom with a tub and a spacious common area. The Sri Lankan breakfast was fantastic, especially the dara poranu paang, a rare treat on the island. The club sandwich we had was delicious too.

The staff were extremely friendly and always ready to take pictures for us. We were allowed to check in early with no extra charge, which was great. The pool area was lovely and very photogenic. Our only regret was staying just one night; we wished we could have stayed at least two.",Amazing Stay at Suite Lanka,2024-08,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r963597348-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,962183880,en,1181608,"{'id': '962504597', 'text': 'Thank-you for your affection for Suite Lanka and your kind words about Kumara. The manager does not cook very much these days, but he will be able to show our chefs your comment! We will always try to make Suite Lanka a home from home for our guests and we are pleased that you had such a happy stay with us.\nBest regards\nThe Suite lanka team', 'lang': 'en', 'publishedDate': '2024-07-31', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",7/29/2024,OTHER,5,,[],"I have been twice, would definitely come back again. Mr. Kumara is the best owner. Even once served personalised dinner for me and my friends. Hotel feels like at home, food amazing, best location, always clean. 
I highly recommended staying with them. 
Best wishes from Inna, Kazakhstan",Amazing,2024-03,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r962183880-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,961807622,en,1181608,"{'id': '961834800', 'text': ""Many thanks for taking the trouble to review us on TripAdvisor. This is really appreciated by all our staff. We're delighted you felt able to say such positive things about us and we wish you many happy travels in Sri Lanka and elsewhere in the future.\nBest regards\nThe Suite Lanka team"", 'lang': 'en', 'publishedDate': '2024-07-27', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",7/26/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","This is a small well run hotel with 9 rooms only, 2-3 km from Turtle beach and Hikkaduwa town, right on the beach. We stayed there four nights (22-26 July) and booked two rooms. The hotel was clean, quite and the extremely friendly and helpful staff, especially the assistant manager Kumarasri. They do not have breakfast buffet but they made both Sri Lankan and continental breakfast for us. They also arranged a driver/guide for visiting Weligama/Mirissa and to the airport. Highly recommend this place",Nice and friendly hotel,2024-07,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r961807622-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,948226753,en,1181608,"{'id': '948249911', 'text': ""It sounds as if you really enjoyed your time at Suite Lanka - and that will put a smile on everybody's when we pass on the news. We always try to help with late check-outs if and when we can. The journey home is exhausting enough as it is. We wish you a safe journey home and many happy holidays in the future.\nBest regards\nThe Suite lanka team"", 'lang': 'en', 'publishedDate': '2024-04-25', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",4/25/2024,MOBILE,5,"Don't hesitate, you won't regret booking here.",[],"We LOVED our time at Suit Lanka. From start to finish, we cannot fault a thing. The staff are fabulous and cannot do enough; the rooms are gorgeous -large, tastefully furnished and with excellent air conditioning; location is perfect at quieter end of beach; pool is lovely; bar is first rate and happy hour a bonus!
Hage to mention the fact that while check out is midday, we were able to use one of our rooms as a base to shower, charge phones etc until our airport pick up at 7pm. At no charge.
We would highly recommend staying at Suite Lanka.",Sweet Suite Lanka!,2024-04,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r948226753-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,942528074,en,1181608,"{'id': '942611155', 'text': 'Many thanks for your lovely review. We spend a lot of time discussing how to upgrade the hotel without losing the historic Sri Lankan feel, and while also trying to keep good value for mney Thanks for your comments also about the food, the staff and the pool. Travel safely and we wish you many great holidays in the future. Thanks for spending time with us.\nBest regards\nThe Suite Lanka team', 'lang': 'en', 'publishedDate': '2024-03-17', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",3/16/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Service', 'value': 5}]","It was a fantastic property.

The room wqs cozy and clean,with a historic Srilankan touch. 

The staff team were very helpful,good hospitality.

The food was excellent,fresh and tasty. Breakfast with the view was my fav. moment.

Outdoor space,thr garden,pool area are postcard perfect.",A place of serenity,2023-09,SOLO,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r942528074-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,942275005,en,1181608,"{'id': '942308815', 'text': ""Many thanks for staying at Suite Lanka and taking the time to review us. We've achieved so much in the past three years and there is still more to be done. Refurbishing many of our bathrooms is one of the things on the list for May / June. Enjoy the rest of your stay in Sri lanka.\nBest regards\nThe Suite Lanka team"", 'lang': 'en', 'publishedDate': '2024-03-14', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",3/14/2024,OTHER,4,,"[{'name': 'Value', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Service', 'value': 5}]","Lovely location peaceful just the wind and waves to be heard., staff very friendly and helpful. Quieter region of the beach but  busier activities a walk or short Tuk Tuk away, Would recommend a stay , if we ever come this way again it's on the list.",Peace in this noisy world.,2024-03,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r942275005-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,941801699,en,1181608,"{'id': '941994179', 'text': 'Hello from Suite Lanka. We are really grateful that you decided to review us on Tripadvisor and delighted that you enjoyed your stay with us. It is a tiring time of the year and are proud that our staff remain cheerful right to the end of the season! Travel safely.\nBest regards\nThe Suite Lanka team ', 'lang': 'en', 'publishedDate': '2024-03-13', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",3/11/2024,OTHER,5,,[],We stayed for4 nights in this lovely little hotel right on the beach and found it and their staff to be delightful.We had the pool suite which was really comfortable with a nice terrace to sit and relax on looking out to sea.The staff were always very cheerful and helpful and looked after us extremly well .The sea was a bit rough when we were there but the pool is beautiful  .Very nice food into the bargain- all very enjoyable,Excellent small beach hotel,2024-03,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r941801699-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,939385668,en,1181608,"{'id': '940002403', 'text': ""I know the staff enjoyed hosting you at Suite Lanka. Many thanks for taking the trouble to review us. Obviously, we are delighted that we provided such an enjoyable finish to your Sri Lanka hliday and we're sure that you leave with many happy memories. Thanks again.\nThe Suite Lanka team"", 'lang': 'en', 'publishedDate': '2024-02-27', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",2/22/2024,MOBILE,5,First floor rooms are recommended as they have the best views of the beach and sea.,[],"My wife and I finished our 18 day holiday around Sri Lanka with 3 days at Suite Lanka- we couldn’t be happier. This little hotel is directly on the beach. We were lucky to have the room called Polonnaruwa on the first floor which has amazing views over the private garden and outdoor dining area to the smooth sandy beach and turquoise sea. The room was extremely spacious with a huge four-poster bed and colonial style furniture. In fact I would say that out of all the hotels we have stayed in, this was the most sumptuous. The room also had a huge private balcony with a massive and comfortable day bed. Ideal to enjoy watching the sun-setting with cold glass of Lion Lager or a gin and tonic from the bar. Breakfasts are amazing and we had the choice of a Sr Lankan breakfast , English Breakfast or Continental Breakfast. I can recommend both the English and Sri Lankan- freshly cooked and delicious. We also ate in the evening twice and thoroughly enjoyed the food which is always freshly prepared which means you might have to wait a little. 
You could tell that all the well trained staff enjoyed working at Suite Lanka- always smiling and happy to help with anything. The outside dining area looks onto the beach and there are a few comfortable sun-beds in the garden facing the sea and a few on the beach itself with parasols providing shade. We had a throughly relaxing stay at Suite Lanka and whilst it is at the quieter end of the beach- the noisier beach bars and restaurants are only  10 minute stroll on the beach. The hotel does have a small courtyard pool which we didn’t use as we spent our time on the sunbeds or paddling in the crashing waves. 
I highly recommend staying here. We couldn’t have wished for a better hotel to spend our last three days in Sri Lanka.",A Gem of a Hotel,2024-02,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r939385668-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,937596992,en,1181608,"{'id': '937610861', 'text': 'We are really grateful that you have taken the time to review us on Tripadvisor. These reviews are so important to us as we try to let people know about Suite Lanka. Thanks for the time you have spent doing this. Travel safely. Give our love to Manly!\nBest regards\nThe Suite Lanka team', 'lang': 'en', 'publishedDate': '2024-02-09', 'responder': 'David Hopps', 'connectionToSubject': 'General Manager'}","{'id': '1181608', 'name': 'Suite Lanka', 'rating': 4.5, 'numberOfReviews': 257, 'locationString': 'Hikkaduwa, Galle District, Southern Province', 'latitude': 6.120059, 'longitude': 80.115715, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304134-d1181608-Reviews-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html', 'website': 'http://suitelanka.com', 'address': '868 Galle Rd Thiranagama, Hikkaduwa 80240 Sri Lanka', 'addressObj': {'street1': '868 Galle Rd', 'street2': 'Thiranagama', 'city': 'Hikkaduwa', 'state': None, 'country': 'Sri Lanka', 'postalcode': '80240'}, 'ratingHistogram': {'count1': 5, 'count2': 7, 'count3': 14, 'count4': 36, 'count5': 195}}",2/9/2024,MOBILE,5,,[],"We stayed in the Heritage suite which is massive. We loved being on the ground floor as the space is still private and we could go in and out easily to access the beach.
The hotel provides yoga mats. Just a short beach walk to the busy side of Hikkaduwa, the location is ideal for a quiet stay. We found the food and cocktails really nice too. Order the Sri Lankan breakfast at least one morning… Delish!",Perfect location for a nice and quiet stay in Hikkiduwa,2024-02,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304134-d1181608-r937596992-Suite_Lanka-Hikkaduwa_Galle_District_Southern_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
