helpfulVotes,id,lang,locationId,ownerResponse,placeInfo,publishedDate,publishedPlatform,rating,roomTip,subratings,text,title,travelDate,tripType,url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,955524100,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",6/17/2024,OTHER,4,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","My wife and I had a wonderful stay at Liyya Water Villas. The staff were fantastic, greeting us warmly right from the entrance. The security personnel, front desk, room service, and restaurant staff were all exceptionally courteous and professional.

The hotel itself is very calm, and our cabana room offered good privacy. The presence of friendly ducks around the property added a delightful touch to the experience. The food was excellent, with a good variety to choose from, and the swimming pool was also great.

However, I feel there could be some additional activities available at the hotel. It would be nice to have options such as bicycle rides, a spa, gym, library, and maybe an indoor game area.

Additionally, the rooms could be improved with a larger TV, and the bathroom would benefit from having a bathtub.

Overall, it was a lovely stay, and we look forward to seeing these enhancements in the future.","Great Experience, but Room for Improvement",2024-06,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r955524100-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,955287567,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",6/15/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","We had a wonderful experience there. The staff was very hospitable and there for every need of us. They are extremely efficient, pleasant, and helpful. We were so impressed and exceeded all our expectations with all the meals from appetizers to desserts. The hotel is well maintained. The room was clean, and perfect. We highly recommend this hotel.",❤️,2024-06,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r955287567-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,954750274,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",6/11/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","The little cottages by the side of a little lake occupied by little creatures like ducks was the first thing that made me decide on the venue. 
The warmest welcome and the comfy surrounding helped us settle down really fast. 
The swing by the lake and the narrow path on which my little girl rode her bicycle gave the perfect entertainment for her.
A stay is never complete without a splash in the pool. The pool has a picturesque setting and ideal for perfect pictures. 
If looking for a serene place to relax and calm down from the chaotic busy schedules, this is an idea destination!!!",A day by a little lake!,2024-06,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r954750274-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,954495412,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",6/10/2024,MOBILE,5,,[],"Friendly and professional staff
Clean and spacious rooms
Delicious Food 
Good place to chill
Calm environment
 ............................................................................................................",Night in LIYYA,2024-06,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r954495412-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,954456478,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",6/9/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","This place is great if you like to just relax for a second and get out of always being on your phone, it's not that you can't go online but the signal will drop from time to time so you can enjoy the world in front of you more. They have a wide range of food in their menu, rooms look great and have some good views, people are friendly and always willing to help out. Overall I'd say this is a great escape from the daily work.",Escape and just relax,2024-06,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r954456478-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,953361598,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",6/1/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 3}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 3}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 4}]",Recommended for corporate bookings and had a great time with my office peeps. The location is great with a ground where you can play and children can also play around. They arranged a good buffet. The rooms are spacious and the staff was very supportive and accommodating,Excellent Stay,2024-06,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r953361598-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,952869482,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",5/29/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","It is a very suitable place to spend the vacation comfortably and quietly. All the employees from the general manager are very friendly. Delicious, healthy food as well as beautiful environment. Great fun for little kids. I invite everyone to visit this beautiful accommodation at least once. 
The restaurant manager is very efficient. receptionists are very friendly. Waiters, cleaners, security guards are all friendly. They all provide good service. 
- pushpakumara samarawickrama and family",A beautiful villa you must visit someday. 100% recommend. A beautiful and quiet accommodation that gives maximum value .,2024-05,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r952869482-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,952833254,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",5/29/2024,OTHER,4,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 4}, {'name': 'Cleanliness', 'value': 4}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 4}]","Recently visited this beautiful
Hotel in Dambulla.  Thank you for the warm welcome. foods also very delicious and consist with various meals. Kids also enjoyed your delicious foods. Staff also very friendly kindly and having hospitality. This location is very calm & lovly place to rest. Thank you very much for your pleasantness & good support. ❤️","Very good,",2024-05,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r952833254-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,952747934,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",5/28/2024,OTHER,5,,[],"Recently visited this beautiful
Hotel in Dambulla. Perfect place to blend in with the nature.Special Thanks goes to Mr.Mahesh (GM) and the entire Staff.It was a beautiful experience that we had. Hotel was so beautiful and clean.lovely service and yummy food.",A beautiful Hotel,2024-05,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r952747934-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,952419277,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",5/26/2024,OTHER,5,,[],"Wonderful place who would like to enjoy thier vacation with peacefully. Also they have natural environment.  Different types of environments are there such as lake side, forest side and garden side. In addition, foods also very delicious and consist with various meals. Staff also very friendly and having hospitality",Peaceful place with natural environment,2024-05,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r952419277-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,952233050,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",5/24/2024,MOBILE,5,,[],"Good location, Very Large Rooms and washroom. Calm and Relax environment. Good food and very very Friendly staff they are trying their best to serve us the. Had a very happy experience for the second time in the hotel. Highly Recommend. We enjoyed the stay Thank you.",Fantastic Experience ,2024-05,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r952233050-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,952030117,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",5/23/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","The place is amazing. You get individual villas facing a big lake. It is a beautiful setting. The property is absolutely beautiful. There are ducks, geese, turkeys, jungle fowls roaming in the property. The staff was super nice. The food was awsome. Service was excellent. Special thanks to Rathnayaka, Bandara, Nisansala, Upeksha, Kosala and yasith who made our stay special",Beautiful place with great staff and food,2024-05,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r952030117-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,951621826,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",5/20/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Interior design was amazing , such a great place to spend your leisure time also  mind relaxing environment inside of the rooms and out side as well , food was really good , We really enjoyed calypso music at our dinner, Great customer service!",Our experience at Liyya ❤️,2024-05,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r951621826-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,951339333,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",5/18/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]",Rooms are well maintained and very attractive. Facilities are top standard. Food is great. Staff is friendly and attentive. mr. ratnayake in the restaurant was very helpful in particular . Premises are relaxing and calm with a picturesque setting.,Great experience,2024-05,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r951339333-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,951098506,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",5/16/2024,OTHER,5,,[],"""Supper nice hotel!!! 
Friendly and personal service
The staff were all very friendly and helpful and no request for assistance was a problem for them. The hotel is very beautiful.The price performance ratio is very good. We would definitely stay there again.""",Review of liyya water villa,2024-05,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r951098506-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,950851163,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",5/14/2024,OTHER,5,,[],"""Absolutely breathtaking! From the moment we stepped into the lobby, we were greeted with warmth and hospitality. The attention to detail in every aspect of our stay was remarkable.
(Best foods,Best locations,Excellent staff)
This eco-friendly resort not only left a minimal footprint on the environment but also left a lasting impression on us.",Wonderful place and excellent hospitality,2024-03,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r950851163-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,950847841,en,12059634,,"{'id': '12059634', 'name': 'Liyya Water Villas', 'rating': 4.5, 'numberOfReviews': 349, 'locationString': 'Dambulla, Central Province', 'latitude': 7.784759, 'longitude': 80.64743, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304133-d12059634-Reviews-Liyya_Water_Villas-Dambulla_Central_Province.html', 'website': 'https://web.facebook.com/liyyawatervillas/?_rdc=1&_rdr', 'address': 'Embulambe, Dambulla 21100 Sri Lanka', 'addressObj': {'street1': 'Embulambe', 'street2': None, 'city': 'Dambulla', 'state': None, 'country': 'Sri Lanka', 'postalcode': '21100'}, 'ratingHistogram': {'count1': 9, 'count2': 5, 'count3': 8, 'count4': 51, 'count5': 276}}",5/14/2024,MOBILE,5,,[],"Room was so spacious and comfortable, staff is attentive and friendly, food was delicious and their buffet spread had many options....  the lake in side the hotel had swan's and ducks who entertained us for hours... amazing place and recommending anyone to visit them.

Ms. Hashani and Ms. Nisansala helped us from the  time of reservation to our check out.

We will definitely come again..",Fantastic family getaway ❤️ ,2024-05,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304133-d12059634-r950847841-Liyya_Water_Villas-Dambulla_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
